title,score,binary_genre ('Adventure','Cars','Comedy','Dementia','Demons','Drama','Ecchi','Fantasy','Game','Harem','Hentai','Historical','Horror','Josei','Kids','Magic','Martial Arts','Mecha','Military','Music','Mystery','Parody','Police','Psychological','Romance','Samurai','School','Sci-Fi','Seinen','Shoujo Ai','Shoujo','Shounen Ai','Shounen','Slice of Life','Space','Sports','Super Power','Supernatural','Thriller','Vampire','Yaoi')
Shingeki no Kyojin Season 2,8.42,00000101000000000010100000000000100000000
Mahou Shoujo Madoka★Magica,8.42,00000100000000010000000000000000000000000
Kamisama Hajimemashita: Kako-hen,8.42,00001001000000000000000010000000000001000
Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,8.42,00000000000000000000000110100000000000000
Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,8.43,00000000000000000000000010100000000000000
Cross Game,8.43,00000100000000000000000010100000100000000
Bakuman. 2nd Season,8.43,00000100000000000000000010000000000000000
Owarimonogatari,8.44,00100000000000000000000000000000000001000
Koukaku Kidoutai: Stand Alone Complex,8.44,00000000000000000110001000010000000000000
Chihayafuru 2,8.44,00000000100001000000000000100000010000000
Houseki no Kuni (TV),8.44,00000101000000000000100000000000000000000
Beastars,8.44,00000100000000000000000100000000000000000
Pingu in the City,8.44,00000000000000100000000000000000000000000
Baccano!,8.44,00100000000100000000100000000000000000000
3-gatsu no Lion,8.44,00000000100000000000000000001000000000000
Major S5,8.45,00000100000000000000000010000000100000000
Hunter x Hunter,8.45,10000001000000000000000000000000000010000
Shokugeki no Souma,8.46,00000000000000000000000000100000000000000
Nana,8.46,00100100000000000000000010000000010000000
Kuroko no Basket 3rd Season,8.46,00000000000000000000000000100000000100000
Yuu☆Yuu☆Hakusho,8.47,00101000000000001000000000000000000001000
Kono Oto Tomare! 2nd Season,8.47,00000100000000000000000010100000000000000
Shingeki no Kyojin,8.47,00000101000000000010100000000000000010000
Kiseijuu: Sei no Kakuritsu,8.47,00000100000010000000000100010000000000000
Hellsing Ultimate,8.47,00000000000010000010000000000000000001010
Ashita no Joe 2,8.47,00000100000000000000000000000000110000000
Senki Zesshou Symphogear XV,8.48,00000000000000000000000000010000000000000
Kenpuu Denki Berserk,8.48,10001101000010000010000010001000000000000
Shingeki no Kyojin Season 3,8.49,00000101000000000010100000000000100000000
Uchuu Kyoudai,8.49,00000000000000000000000000011000010000000
Kaze ga Tsuyoku Fuiteiru,8.49,00000000000000000000000000000000000100000
Dr. Stone,8.49,00000000000000000000000000010000000000000
Boku dake ga Inai Machi,8.49,00000000000000000000000100000000000001000
Saiki Kusuo no Ψ-nan,8.5,00000000000000000000000000100000110000000
Samurai Champloo,8.5,10100000000100000000000001000000000000000
Nichijou,8.5,00100000000000000000000000100000000000000
Aria The Origination,8.5,00000000000000000000000000010000100000000
Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,8.5,00000000000000000000000000000000000001000
Mob Psycho 100,8.51,00100000000000000000000000000000010000000
Gintama.: Porori-hen,8.51,00100000000100000000010001010000000000000
Slam Dunk,8.53,00000100000000000000000000100000000100000
Mo Dao Zu Shi,8.53,10100000000100000000100000000000000000000
One Piece,8.71,10100101000000000000000000000000000010000
Rainbow: Nisha Rokubou no Shichinin,8.54,00000000000100000000000000001000000000000
Saiki Kusuo no Ψ-nan 2,8.56,00100000000000000000000000100000000001000
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,8.56,10000100000000000000000000000000000001000
Boku no Hero Academia 3rd Season,8.56,00100000000000000000000000100000100000000
Shouwa Genroku Rakugo Shinjuu,8.59,00000000000100000000000000000000000000000
Zoku Natsume Yuujinchou,8.6,00001100000000000000000000000000000001000
JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,8.6,10100100000000000000000000000000000001000
Boku no Hero Academia 2nd Season,8.6,00100000000000000000000000100000000010000
Natsume Yuujinchou Go,8.61,00001100000000000000000000000000000001000
Ansatsu Kyoushitsu 2nd Season,8.6,00100000000000000000000000100000000000000
Bakuman. 3rd Season,8.61,00000100000000000000000010000000000000000
Yojouhan Shinwa Taikei,8.62,00100000000000000000000100000000000000000
Violet Evergarden,8.62,00000100000000000000000000000000000000000
Ping Pong the Animation,8.62,00000000000000000000000100001000000000000
Natsume Yuujinchou San,8.62,00001100000000000000000000000000000001000
Hajime no Ippo: Rising,8.62,00000100000000000000000000000000000100000
Haikyuu!!,8.62,00000100000000000000000000100000000100000
Fate/Zero 2nd Season,8.62,00000000000000010000000000000000000001000
Death Note,8.65,00000000000000000000001100000000000001100
Natsume Yuujinchou Roku,8.68,00001100000000000000000000000000000001000
Yakusoku no Neverland,8.69,00000000000010000000100100000000000000100
Natsume Yuujinchou Shi,8.69,00001100000000000000000000000000000001000
Monster,8.69,00000000000010000000101100001000000000000
Hajime no Ippo: New Challenger,8.69,00000100000000000000000000000000000100000
Tengen Toppa Gurren Lagann,8.7,10100000000000000100000000000000000000000
Mushishi,8.71,00000001000100000000100000000000010001000
Great Teacher Onizuka,8.71,00000100000000000000000000100000100000000
Mushishi Zoku Shou,8.72,00000001000100000000100000000000010001000
JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,8.73,10000000000000000000000000000000000000000
Gintama.: Shirogane no Tamashii-hen,8.74,00100000000100000000010001010000000000000
Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,8.75,00000100000100001000000011000000000000000
Mushishi Zoku Shou 2nd Season,8.76,00000001000100000000100000001000010000000
Monogatari Series: Second Season,8.76,00100000000000000000000010000000000001000
Gintama.: Shirogane no Tamashii-hen - Kouhan-sen,8.76,00100000000100000000010001010000000000000
Code Geass: Hangyaku no Lelouch,8.76,00000100000000000110000000010000000010000
Vinland Saga,8.78,10000100000100000000000000000000000000000
Hajime no Ippo,8.77,00000100000000000000000000000000000100000
Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,8.78,00000000000100000000000000000000000000000
Cowboy Bebop,8.81,10100100000000000000000000010000000000000
3-gatsu no Lion 2nd Season,9.02,00000000100000000000000000001000000000000
Ginga Eiyuu Densetsu,9.03,00000000000000000000000000010000001000000
Gintama',9.04,00100000000100000000010001010000000000000
Gintama°,9.05,00100000000100000000010001010000000000000
Shingeki no Kyojin Season 3 Part 2,9.07,00000101000000000010100000000000100000000
Hunter x Hunter (2011),9.11,10000001000000000000000000000000100000000
Koukaku Kidoutai: Stand Alone Complex 2nd GIG,8.52,00000000000000000110101000010000000000000
